ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
a5c959b1-7586-4c77-b1f5-eb84c4c5651e;1;1;1;171;1;1;149.0;1;19;37;9;9;158.1;1;0;0;1;1;1;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Graduate
966c4fdc-9c2c-4142-a004-64727d1784e2;2;1;2;8014;0;1;110.0;1;37;1;9;10;108.7;1;0;0;1;0;0;43;0;0;6;6;6;13.0;0;0;6;6;6;12.5;0;9.4;-0.8;-3.12;Graduate
d6520706-533b-43d0-b995-7eba0e1ec158;1;39;1;171;1;19;133.1;101;1;19;2;7;110.0;0;0;0;1;1;1;25;1;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;Dropout
cbb25aad-dbbf-4a7d-b76e-ff42fdaa641d;1;39;1;9238;1;19;133.1;1;37;37;9;9;120.0;0;1;1;1;0;0;40;0;0;6;13;2;10.0;0;0;6;10;1;15.0;0;16.2;0.3;-0.92;Dropout
064bebb0-e93b-4511-aaa7-f5491569415c;1;44;1;9085;1;39;150.0;6;5;4;1;1;150.0;0;0;0;1;0;0;20;1;2;6;7;6;13.333333333333334;0;1;6;16;5;13.375;0;12.4;0.5;1.79;Graduate
2a61baca-af20-429c-9c53-4d2ee8bd93e4;2;39;1;8014;0;12;133.1;1;37;37;9;1;113.0;0;0;0;1;0;0;46;0;0;6;13;3;12.333333333333334;0;0;6;6;6;13.333333333333334;0;11.1;0.6;2.02;Graduate
7f9697ce-3ca1-4e2b-a487-e6fbc6bd625c;1;51;1;33;1;1;121.0;1;19;37;5;7;118.6;0;0;0;1;0;0;26;0;14;21;23;20;13.181818181818182;0;10;14;18;14;11.642857142857142;0;8.9;1.4;3.51;Graduate
986a37fa-013c-403a-8c48-1d50ae571f84;2;39;1;9500;1;1;133.1;1;3;1;5;5;148.8;0;0;0;1;0;1;34;0;0;7;7;6;12.513333333333334;0;0;8;9;7;13.071428571428571;0;12.4;0.5;1.79;Graduate
7d8c7e10-1c03-4339-9a70-43cb60226f49;1;18;3;9853;1;1;122.0;1;38;37;9;5;120.3;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout
26b05c93-486a-4307-a5dd-9c034e269a58;1;1;6;9500;1;1;143.0;1;19;19;9;9;127.0;1;0;0;1;0;1;18;0;0;8;8;7;13.585714285714284;0;0;8;8;7;13.585714285714284;0;12.7;3.7;-1.7;Graduate
ff9967b1-0358-4602-845a-6129fd37359c;1;1;1;9556;1;1;123.0;1;19;19;4;9;113.8;1;0;0;1;0;0;18;0;0;7;9;7;11.155555555555557;0;0;8;10;8;11.425;0;12.7;3.7;-1.7;Graduate
ae08f79f-e971-4f63-b5d1-e7e62d11eedd;1;39;1;8014;0;1;120.0;1;38;37;9;7;108.0;0;0;0;1;1;1;37;0;1;7;9;6;11.857142857142858;0;1;6;7;5;12.0;0;13.9;-0.3;0.79;Graduate
1e2044c6-11f5-434b-a6ff-f4288ad80bdb;1;17;1;171;1;1;114.0;1;19;38;9;7;129.1;0;0;0;1;1;1;23;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;Graduate
1aaf168b-005b-46a8-8639-f49d856918df;1;43;1;9070;1;1;114.0;1;19;38;9;7;135.9;0;0;0;1;1;0;26;0;9;14;14;14;14.0;0;7;13;13;13;13.615384615384617;0;15.5;2.8;-4.06;Graduate
c3276b21-b756-414c-ab8c-2f354bf5cbf7;1;10;2;9773;1;1;154.4;22;19;38;3;5;154.4;1;0;0;0;0;0;18;1;0;6;8;5;12.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout
dfe603d9-8c9e-4fb3-84c1-e33d0fafe50e;1;15;1;9500;1;1;190.0;108;3;2;122;4;190.0;1;0;0;1;0;0;18;1;0;7;15;4;11.575;0;0;7;10;5;12.419999999999998;0;12.4;0.5;1.79;Enrolled
66e35b84-b922-4238-a26a-988cd898991c;1;17;4;9500;1;1;136.0;1;3;3;2;2;132.5;1;0;0;1;0;0;19;0;0;7;8;7;13.198571428571428;0;0;8;8;8;13.0625;0;11.1;0.6;2.02;Graduate
932cb090-afb7-47ba-9925-f97ec27dba96;1;10;2;9085;1;1;163.3;22;19;1;4;9;163.3;0;0;0;1;0;0;18;1;0;6;10;6;13.5;0;0;6;12;6;12.0;0;12.4;0.5;1.79;Graduate
fafde289-e547-4628-98d9-ca919ae1cad3;1;1;1;9670;1;1;126.0;1;1;3;4;3;122.5;1;0;0;1;0;0;19;0;0;6;6;6;13.333333333333334;0;0;6;8;5;12.8;0;8.9;1.4;3.51;Dropout
529d9262-c709-45da-bb88-3812b5ad18be;1;17;4;9119;1;1;122.0;62;1;1;191;171;121.0;1;0;0;1;1;0;20;1;0;5;10;4;14.25;0;0;5;14;1;10.0;0;8.9;1.4;3.51;Enrolled
d4ab579f-066a-4c9a-a0fd-cf9358afb38d;1;17;1;9070;1;1;137.0;1;1;1;1;5;131.8;0;0;0;1;0;1;22;0;0;6;7;6;12.166666666666666;0;0;6;9;4;12.0;0;9.4;-0.8;-3.12;Graduate
faa1dfab-6a15-4fe3-a625-abd45199e66d;1;1;3;9500;1;1;139.0;1;19;1;9;5;135.0;1;0;0;1;0;1;18;0;0;8;8;7;12.214285714285714;0;0;8;8;7;12.214285714285714;0;12.7;3.7;-1.7;Graduate
27a73179-eea8-4b2c-93c0-e012200f1705;1;17;1;9254;1;1;142.0;1;19;39;5;4;141.7;0;0;0;1;0;1;18;0;0;6;8;6;12.666666666666666;0;0;6;6;6;13.0;0;13.9;-0.3;0.79;Graduate
d8d49e90-0a4a-4120-ba4c-217ff946e096;1;1;3;9773;1;1;133.1;1;38;38;5;5;131.3;1;0;0;1;0;1;18;0;0;6;7;6;12.285714285714286;0;0;6;6;6;13.5;0;8.9;1.4;3.51;Graduate
41124ac9-c320-435a-85c7-c277a1d622a0;1;1;6;9254;1;1;126.0;1;38;37;5;7;123.9;1;0;0;1;0;1;18;0;0;6;7;6;13.0;0;0;6;6;6;13.0;0;12.4;0.5;1.79;Graduate
a3c39231-74c7-47de-95e0-28c39a3c6e97;1;1;2;9254;1;1;131.0;1;4;3;7;4;126.1;1;0;0;1;0;0;18;0;0;6;8;6;12.142857142857142;0;0;6;6;6;11.166666666666666;0;8.9;1.4;3.51;Graduate
e07d20cc-d0c7-4725-8ab5-569dec000931;1;17;6;9500;1;1;131.0;1;1;19;7;7;126.5;1;0;0;1;0;1;19;0;0;7;8;7;13.875714285714285;0;0;8;9;7;13.085714285714284;0;11.1;0.6;2.02;Graduate
fd15faa8-9ec1-476f-b15f-5b6d20880904;1;17;1;9853;1;1;108.0;1;19;1;5;5;107.3;0;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;Dropout
0bfb686b-5f56-40c0-8c88-5befac593ca6;1;17;4;9238;1;1;133.1;1;1;19;9;5;95.0;1;0;0;1;0;1;19;0;0;6;12;6;11.666666666666666;0;0;6;7;0;0.0;0;15.5;2.8;-4.06;Dropout
fa646d81-d28f-4fcd-b287-4edd3b2ad29b;1;1;2;9085;1;1;122.0;1;3;1;4;7;116.1;1;0;0;1;0;0;18;0;0;6;13;6;13.153846153846152;0;0;6;12;3;11.0;0;15.5;2.8;-4.06;Graduate
1cfe31da-cb9c-4ce9-93dc-a75a0f10cb23;1;1;4;9070;1;1;143.0;1;1;1;9;7;134.6;1;0;0;1;0;1;18;0;0;6;6;6;14.5;0;0;6;6;6;12.833333333333334;0;12.4;0.5;1.79;Dropout
c2d130c3-579e-498d-af0d-de78b487bab1;1;17;6;9500;1;1;135.0;1;19;19;7;7;128.0;1;0;0;1;0;1;18;0;0;7;7;7;14.44142857142857;0;0;8;8;8;13.65625;0;11.1;0.6;2.02;Graduate
93fe448e-930e-433f-97aa-3a0d5cba6e50;1;17;2;9773;1;1;148.0;1;3;38;2;6;144.2;1;0;0;1;0;0;18;0;0;6;6;6;15.166666666666666;0;0;6;7;6;14.285714285714286;0;12.4;0.5;1.79;Graduate
a4aac928-975f-4bcf-967e-2c773f498236;1;17;1;9147;1;1;134.0;1;19;38;4;8;129.5;0;0;0;1;0;1;18;0;0;5;5;5;11.6;0;0;5;12;4;12.625;0;10.8;1.4;1.74;Graduate
5ab40a2d-c2a1-4b02-b8a3-342b689d8261;1;17;1;9773;1;1;122.0;1;1;1;4;7;116.8;1;0;1;1;0;0;18;0;0;6;6;6;11.666666666666666;0;0;6;6;6;12.333333333333334;0;16.2;0.3;-0.92;Graduate
a2e65320-5342-4229-b899-0a8ddd85b8e5;1;44;1;9003;1;39;160.0;1;37;38;9;6;160.0;0;0;0;1;0;1;20;0;0;6;8;6;12.625;0;0;6;10;6;13.2;0;16.2;0.3;-0.92;Graduate
82417f7b-1468-41e4-8fea-43d9cc7f539d;1;16;2;9238;1;1;126.0;1;38;37;3;5;127.1;1;0;0;1;0;1;19;0;0;6;14;3;12.666666666666666;0;0;6;7;6;11.0;0;9.4;-0.8;-3.12;Graduate
5572b515-7023-4fee-8c39-88cf56b1bce1;1;17;1;9130;1;1;138.0;1;2;19;2;6;126.3;1;0;0;1;0;1;18;0;0;6;7;6;12.833333333333334;1;0;6;8;6;13.0;0;8.9;1.4;3.51;Enrolled
90bd570e-d5d4-4368-827e-2cf13817692e;1;1;1;9238;1;1;115.0;1;38;38;8;7;112.9;1;0;0;1;0;1;19;0;0;6;7;6;11.857142857142858;0;0;6;8;6;13.142857142857142;0;12.4;0.5;1.79;Graduate
f4734730-b7e5-464e-91ad-5ba70d23751e;1;17;2;9853;1;1;141.0;1;3;1;1;5;130.2;1;0;0;1;0;0;19;0;0;6;8;5;11.4;1;0;6;7;4;10.75;0;12.7;3.7;-1.7;Enrolled
daf6cabf-660b-4ad7-810d-55dd98e83ad3;1;43;1;9130;1;1;100.0;41;3;4;3;2;100.0;0;0;0;1;0;0;19;1;0;5;10;5;14.857142857142858;2;0;5;7;5;15.142857142857142;0;9.4;-0.8;-3.12;Enrolled
6e683550-4928-4e3d-adb9-afedbf81030b;1;1;1;9670;1;1;130.0;1;19;19;7;7;121.6;0;0;0;1;0;0;19;0;0;6;7;6;14.714285714285714;0;0;6;6;6;15.833333333333334;0;12.4;0.5;1.79;Graduate
7b12badb-876e-4402-94c4-20599dc3f2a4;1;15;1;9670;1;1;130.0;26;42;1;2;7;130.0;0;1;1;1;0;0;20;1;0;6;6;6;13.5;0;0;6;9;5;13.0;0;8.9;1.4;3.51;Graduate
74799db6-c418-4182-93c2-d263c1349b69;1;18;1;9130;1;1;135.0;1;38;19;9;5;121.7;1;0;0;1;0;1;18;0;0;5;7;4;11.5;0;0;5;5;5;12.4;0;10.8;1.4;1.74;Graduate
17cfaf3a-e2c8-416f-90cc-624c20e87a73;1;7;1;9147;1;3;120.0;1;1;39;4;7;120.0;0;0;0;1;0;0;33;0;2;5;9;2;14.0;0;0;5;5;0;0.0;0;12.4;0.5;1.79;Dropout
d202b803-9f1b-4aab-8003-bc510c9c522c;1;1;1;9853;1;1;148.0;1;19;19;4;5;143.5;0;0;0;1;0;1;19;0;0;7;8;6;12.833333333333334;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout
55c64fb0-6341-4957-b32c-6108082f407d;1;17;2;9556;1;1;136.0;1;1;1;9;9;128.3;0;0;0;1;0;1;18;0;0;7;7;7;13.428571428571429;0;0;8;8;8;14.75;0;15.5;2.8;-4.06;Graduate
3640bb0e-b1b8-49c1-afd4-240f9545f0be;1;17;1;9070;1;1;108.0;1;19;1;4;3;111.9;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Dropout
6b3990fb-0b40-48d2-bffd-4c3d94ead337;1;44;1;9003;1;39;140.0;1;38;38;6;3;140.0;0;0;0;1;0;0;19;0;0;6;18;3;11.666666666666666;0;0;6;14;4;11.5;0;15.5;2.8;-4.06;Enrolled
cf2cd5c5-12ae-4e19-9383-753e5b2935ae;1;1;3;9773;1;1;153.0;1;3;1;2;8;137.6;1;0;0;1;0;0;18;0;0;6;6;6;16.0;0;0;6;7;6;14.333333333333334;0;12.4;0.5;1.79;Graduate
fa2c1030-eb91-45eb-8fe8-a0784737905f;1;1;1;9238;1;1;135.0;1;19;19;9;5;135.0;1;0;0;1;0;0;20;0;0;6;6;6;13.833333333333334;0;0;6;6;6;11.833333333333334;0;10.8;1.4;1.74;Graduate
4453cfa2-11fe-4591-9915-7fb6f814108a;1;1;5;9500;1;1;146.0;1;19;37;7;7;133.8;1;0;0;1;0;0;19;0;0;8;9;8;13.2325;1;0;8;9;8;13.2325;1;9.4;-0.8;-3.12;Graduate
92c489df-5e91-455b-9649-1f6182c7b318;1;1;2;9773;1;1;130.0;1;19;19;9;9;126.9;1;0;0;1;1;1;18;0;0;6;6;6;14.0;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;Graduate
5b7dad32-c391-4b86-9d0c-4eff88e17247;1;17;2;9254;1;1;113.0;1;1;2;5;3;106.7;1;0;1;1;1;1;19;0;0;6;14;2;10.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout
f38e5174-1603-4078-a2b1-cc6e93034830;1;43;1;8014;0;1;145.7;22;37;37;9;9;145.7;1;0;0;1;0;0;25;1;8;16;16;15;13.333333333333334;0;11;13;13;11;12.272727272727272;0;13.9;-0.3;0.79;Graduate
2fbd4451-0c40-4436-bc59-f79a60eaa0a6;1;17;3;9070;1;1;145.0;1;3;3;4;4;153.1;1;0;0;1;0;1;20;0;0;6;6;6;12.5;0;0;6;6;6;14.333333333333334;0;12.7;3.7;-1.7;Enrolled
0524c90e-a8f9-4cac-8a75-f6dce765c70f;1;1;1;8014;0;1;126.0;1;38;37;5;5;118.7;0;0;0;1;0;0;19;0;0;6;6;6;12.5;0;0;6;6;6;11.5;0;12.7;3.7;-1.7;Graduate
e0eb3c5b-5b24-49cc-a91a-84bbff36fb50;1;17;1;9991;0;1;160.0;1;34;34;0;0;161.8;1;0;1;1;1;0;33;0;0;5;8;2;10.5;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout
d1f9d04f-1f0f-4efd-ab2f-47de5284452b;1;18;4;9119;1;1;134.0;1;19;38;194;175;124.9;1;0;1;1;1;0;18;0;0;5;11;3;10.666666666666666;0;0;5;9;3;11.333333333333334;0;8.9;1.4;3.51;Enrolled
7b9c4523-92d5-4b15-afa7-39c9ee4807ee;1;1;1;9119;1;1;163.0;1;19;37;5;8;150.8;1;0;0;1;1;0;18;0;0;5;9;4;10.5;0;0;5;11;2;10.5;3;7.6;2.6;0.32;Enrolled
dcd00f03-631d-4e4c-a22f-5a9b7f4ac643;1;15;1;9147;1;1;130.0;26;1;1;2;3;130.0;0;0;0;1;0;0;19;1;0;5;10;4;12.0;0;0;5;6;5;11.4;0;11.1;0.6;2.02;Graduate
6046344a-0bf2-454e-a5d6-8751ac6691c6;1;1;2;171;1;1;165.0;1;3;3;2;2;163.6;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Enrolled
64744460-0560-48ff-8ce5-297463a16919;1;43;1;9147;1;1;142.0;1;38;19;141;171;115.0;0;0;0;1;0;0;19;0;0;5;11;5;11.5;0;0;5;9;2;10.666666666666666;0;13.9;-0.3;0.79;Enrolled
5dc9c635-fb72-4a0c-8212-64ce33d185ea;1;1;1;9773;1;1;156.0;1;19;1;5;10;136.8;1;0;0;1;0;0;18;0;0;6;6;6;14.0;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Dropout
6fe6bed2-bd69-45c2-b998-b469da5f916b;1;17;5;9853;1;1;141.0;1;3;19;2;7;130.9;1;0;0;1;0;0;18;0;0;6;7;6;13.5;0;0;6;8;5;12.6;0;7.6;2.6;0.32;Graduate
302be4a8-3e55-4a6c-b05a-a04112890e72;1;1;3;9500;1;1;143.0;1;19;37;7;7;127.0;1;0;0;1;0;0;18;0;0;8;8;8;13.07375;0;0;8;8;8;13.07375;0;9.4;-0.8;-3.12;Graduate
4398887d-cf35-4323-b5ab-d4840c9c2909;2;39;1;9500;1;19;133.1;1;38;38;2;10;120.0;0;0;0;1;0;0;37;0;0;7;9;2;10.75;0;0;7;9;0;0.0;0;16.2;0.3;-0.92;Dropout
855ea2a9-ffdf-4e0d-8ed9-176df66e44d6;1;1;1;9238;1;1;133.0;1;38;1;2;4;126.0;0;0;0;1;0;0;20;0;0;6;11;1;12.0;0;0;5;10;0;0.0;0;9.4;-0.8;-3.12;Enrolled
e026c4a6-5d80-4361-91bf-b2765cc09dd5;1;1;1;9254;1;1;172.0;41;37;37;5;5;153.8;1;0;0;1;0;1;20;1;0;6;6;6;14.0;0;0;6;6;6;13.333333333333334;0;10.8;1.4;1.74;Graduate
ebfc3838-3f31-4d5b-8b21-03fa3091b8ac;1;15;1;9238;1;1;140.0;26;19;19;9;6;140.0;0;0;0;1;1;0;21;1;0;6;7;6;12.333333333333334;0;0;6;7;6;13.428571428571429;0;11.1;0.6;2.02;Graduate
c4e288ec-54a5-4880-9ba6-fbdd79f25038;1;17;1;9500;1;1;142.0;1;38;1;5;4;136.6;0;0;0;1;0;1;18;0;0;7;7;7;13.464285714285714;0;0;8;9;8;14.788888888888888;0;12.4;0.5;1.79;Graduate
d4024fa8-8701-4197-b913-649701fab03c;1;39;1;8014;0;1;140.0;1;19;1;9;8;105.0;0;0;0;1;0;0;26;0;0;6;14;3;10.666666666666666;1;0;6;9;5;11.2;0;15.5;2.8;-4.06;Enrolled
a0a12440-648e-4ec2-a5d9-409f66dfa822;1;39;1;9147;1;12;133.1;1;37;37;9;7;139.4;0;0;1;1;0;0;41;0;0;5;6;5;11.6;0;0;5;8;5;12.2;0;7.6;2.6;0.32;Enrolled
45273765-777f-4c33-a468-0ebbfc8b6846;1;1;2;9773;1;1;148.0;1;19;1;3;9;140.0;1;0;0;1;0;1;18;0;0;6;6;6;13.666666666666666;0;0;6;6;6;14.666666666666666;0;16.2;0.3;-0.92;Graduate
bc3ed008-952a-4548-a1ff-2bee021dbe0c;1;1;4;9500;1;1;137.0;1;19;37;9;7;130.8;0;0;1;1;0;0;18;0;0;8;9;8;14.4025;1;0;8;9;8;14.4025;1;9.4;-0.8;-3.12;Graduate
8e8ab9ba-f4b5-484d-8d44-abf5c11c0dea;1;1;1;9500;1;1;143.0;1;38;38;9;9;138.8;1;0;0;1;0;0;31;0;0;7;9;7;15.46875;0;0;8;8;8;16.3875;0;11.1;0.6;2.02;Graduate
3c82bbb0-c0ea-488d-9532-e6ba919fa1b5;1;1;1;9238;1;1;133.1;1;1;1;4;10;110.0;0;0;1;1;0;0;23;0;0;6;8;6;12.625;0;0;6;6;6;14.166666666666666;0;12.7;3.7;-1.7;Graduate
18fc241d-a6ba-4abf-a787-2d3914c59372;1;1;4;9500;1;1;138.0;1;37;19;9;9;127.8;1;0;0;1;0;0;19;0;0;7;7;6;14.983333333333334;0;0;7;7;6;14.983333333333334;0;7.6;2.6;0.32;Graduate
a514f3a5-9dd8-4c1c-9ad1-be4af02fce7b;1;16;3;9773;1;1;138.0;1;37;38;4;9;134.2;1;0;0;1;0;1;20;0;0;6;6;6;15.0;0;0;6;6;6;13.0;0;11.1;0.6;2.02;Graduate
37632b5f-1f67-43c6-b5d3-22bb25c230f8;2;39;1;8014;0;1;150.0;1;37;37;7;5;143.0;0;0;0;1;0;0;40;0;5;9;9;9;15.88888888888889;0;3;7;7;7;14.142857142857142;0;12.7;3.7;-1.7;Graduate
7777b0ba-b107-45ba-926b-a0f10547ccda;1;44;1;9085;1;39;120.0;1;37;37;9;9;120.0;1;0;1;1;0;0;32;0;0;6;14;4;11.5;0;0;6;14;3;11.0;0;16.2;0.3;-0.92;Dropout
c91cab2d-4101-439d-9dc5-59a4d644fb52;1;1;4;9254;1;1;110.0;1;37;37;9;7;113.2;1;0;0;1;0;0;24;0;0;6;14;2;10.5;0;0;6;11;1;10.0;0;10.8;1.4;1.74;Dropout
951cd32d-8a5f-4f45-bbd4-95116858b414;1;17;4;9500;1;1;146.0;1;19;37;5;8;135.8;1;0;0;1;0;0;18;0;0;7;7;6;13.983333333333334;0;0;7;7;6;13.983333333333334;0;7.6;2.6;0.32;Graduate
6ad2ee55-77b5-4abd-a71d-0dcb66feb9b3;1;1;1;9238;1;1;148.0;1;37;37;9;9;143.5;0;0;0;1;0;0;18;0;0;6;6;6;13.0;0;0;6;6;6;12.833333333333334;0;10.8;1.4;1.74;Graduate
e2bdee86-32c9-45d0-aec1-ace1f8a7d161;1;1;1;9238;1;1;145.0;1;19;37;4;7;148.9;1;0;0;1;0;1;18;0;0;6;6;6;13.666666666666666;0;0;6;6;6;13.0;0;10.8;1.4;1.74;Graduate
4c00477e-0920-4d34-af4f-709dde49f6c2;1;39;1;9003;1;1;133.1;1;38;38;4;7;115.6;1;0;0;0;0;0;27;0;0;6;8;0;0.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout
c1993921-fc59-466e-a2fe-7903e85766be;1;1;1;9147;1;1;160.0;1;38;37;9;5;159.3;0;0;0;1;0;0;18;0;0;5;5;5;14.4;0;0;5;5;5;15.4;0;7.6;2.6;0.32;Graduate
1f917fe7-1612-456a-ae73-bad661cddb65;1;39;1;9991;0;1;150.0;1;19;37;9;8;138.5;0;0;0;1;0;0;26;0;0;5;10;4;12.0;0;0;5;9;4;11.25;0;12.7;3.7;-1.7;Enrolled
ff91b508-c2eb-4685-b1fa-b6d05f6293f2;1;1;1;9853;1;1;130.0;1;19;12;9;4;133.2;1;0;0;1;0;0;19;0;0;6;6;6;14.166666666666666;0;0;6;7;6;13.666666666666666;0;7.6;2.6;0.32;Graduate
00cd2044-2eb6-4519-884e-b0e6c2340d64;1;17;2;8014;0;1;120.0;1;37;34;0;0;117.6;1;0;0;1;0;0;19;0;0;6;8;5;12.2;0;0;6;7;6;12.0;0;7.6;2.6;0.32;Graduate
41b587ed-94c9-43f2-9a46-c8d7bdc20bc3;1;18;2;9147;1;1;115.0;1;1;37;5;5;108.7;1;0;0;1;0;0;21;0;0;5;8;3;12.0;1;0;5;9;3;12.666666666666666;0;9.4;-0.8;-3.12;Enrolled
67ccf617-0c4e-44d1-ad85-a5f7e2fcdc04;1;1;4;9147;1;1;133.1;1;1;19;4;6;106.0;1;0;0;1;0;0;24;0;0;5;11;2;10.5;0;0;5;14;1;11.0;0;12.7;3.7;-1.7;Enrolled
3c4bfcc5-6eb8-4bb1-82a2-f69aef9f1886;1;17;1;9853;1;1;120.0;1;37;37;9;10;122.6;0;0;0;1;0;0;20;0;0;6;8;3;12.333333333333334;0;0;6;11;2;10.5;0;12.7;3.7;-1.7;Dropout
e3b6aee5-e43b-4720-8b88-0c4cbb6c056a;1;1;4;9853;1;1;134.0;1;19;1;5;9;127.4;1;0;0;1;0;0;18;0;0;6;7;5;12.2;0;0;6;7;5;12.2;0;10.8;1.4;1.74;Enrolled
494df82c-7105-41cb-93e2-b1c17e4a73f3;1;39;1;9003;1;1;133.1;1;19;19;9;9;100.0;0;0;0;1;0;0;30;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout
41528ff3-4ab6-4dd5-b492-96c63b99c2d1;1;1;1;9853;1;1;133.1;1;19;37;9;9;95.0;1;0;1;0;0;0;22;0;0;7;10;6;11.5;0;0;7;8;6;13.166666666666666;0;11.1;0.6;2.02;Enrolled
222a0842-e76b-4a22-91b8-a99e595e1ebb;1;7;1;9147;1;3;130.0;1;37;19;9;8;130.0;0;0;0;1;0;0;21;0;4;9;9;9;10.88888888888889;0;3;10;18;10;11.615384615384617;0;10.8;1.4;1.74;Graduate
ef9aa0e0-e1eb-462a-bf5a-3910066c4f59;1;39;1;9556;1;1;120.0;1;19;19;4;5;122.8;0;0;0;1;0;0;26;0;0;7;12;6;12.166666666666666;0;0;8;8;8;11.675;0;13.9;-0.3;0.79;Dropout
88c8576a-0374-4f90-a1f1-1bb6368a7ab6;1;17;1;9147;1;1;115.0;1;19;19;7;7;115.0;1;0;0;1;0;0;23;0;0;5;7;2;10.0;1;0;5;9;1;12.0;0;9.4;-0.8;-3.12;Enrolled
8d1e3398-e033-4e0e-af32-7c894b6c5e2c;1;17;1;9070;1;1;135.0;1;19;37;5;9;145.9;0;0;0;1;0;1;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;12.166666666666666;0;16.2;0.3;-0.92;Graduate
94213374-412d-4606-b26f-fa99344930cf;1;1;1;9070;1;1;133.1;1;1;37;5;9;143.0;1;0;1;1;0;0;21;0;0;6;9;5;11.4;0;0;6;8;5;12.2;0;12.7;3.7;-1.7;Dropout
245f698a-cbb1-4b66-bf07-a7967726415c;1;43;1;171;1;1;145.0;1;19;38;9;9;100.0;0;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout
cf881046-9f82-4f62-b531-21e6dbc70447;1;17;3;9085;1;1;130.0;1;19;37;5;5;121.3;1;0;0;1;0;0;21;0;0;5;14;2;13.0;2;0;5;8;4;12.0;1;9.4;-0.8;-3.12;Enrolled
e0109453-ecc6-4ba2-96fd-64022634ca69;1;17;3;9853;1;1;118.0;1;38;38;7;7;121.2;1;0;0;1;0;0;18;0;0;6;8;5;13.4;0;0;6;7;5;12.0;0;7.6;2.6;0.32;Enrolled
27a6d337-824a-4438-9d0d-2ffad9ec8199;1;17;3;9853;1;1;138.0;1;37;37;5;9;125.1;1;1;0;1;0;1;19;0;0;6;6;6;13.5;0;0;6;8;5;12.8;0;12.7;3.7;-1.7;Dropout
5e3e0d14-c6ee-42a6-b442-2d6ed558afbb;1;17;1;9254;1;1;122.0;1;1;1;4;9;112.9;1;0;0;1;0;0;22;0;0;6;14;4;12.25;0;0;6;11;3;11.333333333333334;0;7.6;2.6;0.32;Enrolled
c34fd66d-5ef4-4a9b-885d-5b962958eb29;1;1;3;9238;1;1;126.0;1;38;19;5;8;120.8;1;0;0;1;0;0;19;0;0;6;7;6;12.285714285714286;0;0;6;7;6;12.833333333333334;0;12.4;0.5;1.79;Graduate
a7677994-9a74-4c6e-aa81-d32303fe4ae4;1;1;5;9085;1;1;121.0;1;38;37;9;8;114.0;1;0;0;0;0;0;19;0;0;5;12;0;0.0;4;0;5;8;0;0.0;1;9.4;-0.8;-3.12;Dropout
65768d9e-422f-4eb3-843f-882f62aed5c5;1;17;1;9238;1;1;152.0;1;37;37;7;5;132.1;1;0;0;1;0;0;19;0;0;6;10;2;10.5;0;0;6;11;1;13.0;0;9.4;-0.8;-3.12;Dropout
784c4cc9-295f-44d6-ad90-67cb1bd11cca;2;44;1;9085;1;39;160.0;1;37;37;192;192;160.0;0;0;0;1;0;0;27;0;0;5;12;3;14.0;2;0;5;8;5;12.0;1;9.4;-0.8;-3.12;Graduate
